,0,1,2,3,4,5,6,7,8,9
0,2.9201558574784094,3.3719309737373133,5.97897508248049,7.830730132546463,3.5504896413031894,6.948944491715022,4.960617744279418,7.517969578353518,2.0083671635890297,3.7143579947093546
1,2.340017227384566,1.9634820067049639,3.028656275236906,3.652850594045956,3.714519156329415,0.9832900471804521,3.4535481035981217,1.7186393042474544,1.4001686512141303,2.8901216156508855
2,3.3199008605178615,3.009106902350794,8.474813754731947,2.0668797339801634,1.7149494793914872,3.0866311868683827,1.2795494507586513,1.803686635654523,7.339564456811011,2.77659952750175
3,2.2098172297248526,5.757577995967008,3.0983307074696724,4.789910056625124,3.328180945336236,4.292621025245461,4.9460643518185705,3.5887353763909164,2.324477567688904,1.271493420499821
4,2.4975044300378046,2.254602258426551,3.1807818218069444,6.235854234047227,3.6722018786353914,2.7140157633733577,1.9243710732877748,1.260238192076755,1.211602989511256,3.5267690964702147
5,4.304945694235575,12.248542732307671,5.297344442922483,0.8925134476609062,3.3760382212118425,2.3634765708304584,1.6675779055724274,5.349422161053595,0.8621398239776414,6.291652863924165
6,3.8092380332803177,1.920780369778218,1.5892217831880304,3.1157491061936047,2.5111405268381066,0.7606207463114057,3.989579382738267,1.7281721425908352,1.085719511446672,2.1326051362681198
7,6.433830964292269,4.031744239609323,0.9639583892168763,2.0175142539945834,2.2688307186194523,7.531997303485505,5.345955218992305,7.769698764335005,0.8599754140580651,2.939971405163977
8,2.1691658679610017,4.3502291956121315,5.885769117305613,1.074938487364683,4.814764440085173,3.194741186541145,1.3769825792972483,9.04389761933432,1.5281170875764314,3.927386582992913
9,3.8682545721018373,4.5935708492703204,5.5263917603492025,9.293305363127725,2.9470912651301764,2.4908790302190376,2.2379716833137278,1.6187216643815177,2.740907257251544,4.210004643573204
10,6.814488600649963,2.615114916168188,2.9263210361796808,2.0146796796377857,0.9165315216594356,7.5334027935143455,5.635950145425324,2.9805789802693825,5.7962876169253725,2.0358255012298256
11,3.0184265288321708,2.083694475287276,5.281485053214777,0.25431837889566455,2.8704182988741227,5.692427023515964,8.081072642286077,6.879304614202426,5.443957964277537,2.4952246528557303
12,7.227505126404445,3.2745750333414425,0.2802024581978109,1.6946379891909071,1.6844535562593734,2.908330587116607,4.531107928595834,3.643372811833998,1.4418738315579986,0.40605792337505436
